edge_id,avg_vehicle_count,avg_speed_kmh,total_co2_mg,avg_occupancy
102953487#1,0.0,10.007999999999997,0.0,0.0
102953489#0,0.0,10.007999999999997,0.0,0.0
102953489#1,0.0,10.007999999999997,0.0,0.0
102953495#0,0.0,10.007999999999997,0.0,0.0
102953495#1,0.0,10.007999999999997,0.0,0.0
102961691#0,0.0,39.995999999999995,0.0,0.0
102961691#1,0.0,39.995999999999995,0.0,0.0
102961691#2,0.0,39.995999999999995,0.0,0.0
102961691#3,0.0,39.995999999999995,0.0,0.0
102961691#4,0.0,39.995999999999995,0.0,0.0
102961691#5,0.0,39.995999999999995,0.0,0.0
102961691#6,0.0,39.995999999999995,0.0,0.0
102961695#0,0.0,50.00400000000001,0.0,0.0
102961695#1,0.0,50.00400000000001,0.0,0.0
102961698#1,0.0,50.00400000000001,0.0,0.0
102961705#0,0.0,79.99199999999999,0.0,0.0
102961705#1,0.0,79.99199999999999,0.0,0.0
102961708#0,0.0,50.00400000000001,0.0,0.0
102961708#1,0.0,50.00400000000001,0.0,0.0
102961717#0,0.0,50.00400000000001,0.0,0.0
102961717#1,0.0,50.00400000000001,0.0,0.0
102961724#0,0.0,50.00400000000001,0.0,0.0
102961724#1,0.0,50.00400000000001,0.0,0.0
102961744#0,0.0,50.00400000000001,0.0,0.0
102961744#1,0.0,50.00400000000001,0.0,0.0
102961758#0,0.0,10.007999999999997,0.0,0.0
102961758#1,0.0,10.007999999999997,0.0,0.0
102961785#0,0.0,50.00400000000001,0.0,0.0
102961785#1,0.0,50.00400000000001,0.0,0.0
102961791#0,0.0,50.00400000000001,0.0,0.0
102961791#1,0.0,50.00400000000001,0.0,0.0
103010074#0,0.0,79.99199999999999,0.0,0.0
103010074#1,0.0,79.99199999999999,0.0,0.0
103021788#0,0.0,10.007999999999997,0.0,0.0
103021788#1,0.0,10.007999999999997,0.0,0.0
103021802#0,0.0,50.00400000000001,0.0,0.0
103021802#1,0.0,50.00400000000001,0.0,0.0
103050318#0,0.0,50.00400000000001,0.0,0.0
103050318#1,0.0,50.00400000000001,0.0,0.0
103050320#0,0.0,10.007999999999997,0.0,0.0
103050320#1,0.0,10.007999999999997,0.0,0.0
103050326#0,0.0,50.00400000000001,0.0,0.0
103050326#1,0.0,50.00400000000001,0.0,0.0
103050328#0,0.0,50.00400000000001,0.0,0.0
103050328#1,0.0,50.00400000000001,0.0,0.0
103050330#0,0.0,50.00400000000001,0.0,0.0
103050330#1,0.0,50.00400000000001,0.0,0.0
103050337#0,0.0,50.00400000000001,0.0,0.0
103050337#1,0.3,40.48987005291861,10567.650158144404,0.05781928091256113
103079247,0.0,50.00400000000001,0.0,0.0
103079270#0,0.0,50.00400000000001,0.0,0.0
103079270#1,0.0,50.00400000000001,0.0,0.0
103079277#0,0.0,50.00400000000001,0.0,0.0
103079277#1,0.0,50.00400000000001,0.0,0.0
103079292#0,0.0,50.00400000000001,0.0,0.0
103079292#1,0.0,50.00400000000001,0.0,0.0
103082290#0,0.0,10.007999999999997,0.0,0.0
103082290#1,0.0,10.007999999999997,0.0,0.0
103082294#0,0.0,50.00400000000001,0.0,0.0
103082294#1,0.0,50.00400000000001,0.0,0.0
103082296#0,0.0,50.00400000000001,0.0,0.0
103082296#1,0.0,50.00400000000001,0.0,0.0
103082298#0,0.0,79.99199999999999,0.0,0.0
103082298#1,0.0,79.99199999999999,0.0,0.0
103082300#0,0.0,50.00400000000001,0.0,0.0
103082300#1,0.0,50.00400000000001,0.0,0.0
103082301#0,0.0,50.00400000000001,0.0,0.0
103082301#1,0.0,50.00400000000001,0.0,0.0
103082303#0,0.0,50.00400000000001,0.0,0.0
103082303#1,0.0,50.00400000000001,0.0,0.0
103082306#0,0.0,10.007999999999997,0.0,0.0
103082306#1,0.0,10.007999999999997,0.0,0.0
103082309#0,0.0,10.007999999999997,0.0,0.0
103082309#1,0.0,10.007999999999997,0.0,0.0
103082310#0,0.0,50.00400000000001,0.0,0.0
103082310#1,0.0,50.00400000000001,0.0,0.0
103082312,0.0,79.99199999999999,0.0,0.0
103082313#0,0.0,10.007999999999997,0.0,0.0
103082313#1,0.0,10.007999999999997,0.0,0.0
103082314#0,0.0,39.995999999999995,0.0,0.0
103082314#1,0.0,39.995999999999995,0.0,0.0
103082316#0,0.0,50.00400000000001,0.0,0.0
103082316#1,0.0,50.00400000000001,0.0,0.0
103082317#0,0.0,39.995999999999995,0.0,0.0
103082317#1,0.0,39.995999999999995,0.0,0.0
103082318#0,0.0,39.995999999999995,0.0,0.0
103082318#1,0.0,39.995999999999995,0.0,0.0
103082323#0,0.1,40.58004543599984,18350.65524396593,0.016691776544992827
103082323#1,0.0,39.995999999999995,0.0,0.0
103082324#0,0.0,10.007999999999997,0.0,0.0
103082324#1,0.0,10.007999999999997,0.0,0.0
103082325#0,0.0,50.00400000000001,0.0,0.0
103082325#1,0.1,48.476256631268846,3919.7630275345564,0.024469820554649267
103082326#0,0.0,50.00400000000001,0.0,0.0
103082326#1,0.0,50.00400000000001,0.0,0.0
1032032666#1,0.0,39.995999999999995,0.0,0.0
1032034246#0,0.0,39.995999999999995,0.0,0.0
1032034246#1,0.0,39.995999999999995,0.0,0.0
1032034247#1,0.0,39.995999999999995,0.0,0.0
103212679#0,0.0,50.00400000000001,0.0,0.0
103212679#1,0.0,50.00400000000001,0.0,0.0
103212682#0,0.0,50.00400000000001,0.0,0.0
103212682#1,0.0,50.00400000000001,0.0,0.0
103212684#0,0.0,50.00400000000001,0.0,0.0
103212684#1,0.0,50.00400000000001,0.0,0.0
103212686#0,0.0,10.007999999999997,0.0,0.0
103212686#1,0.0,10.007999999999997,0.0,0.0
103212687#0,0.0,10.007999999999997,0.0,0.0
103212687#1,0.0,10.007999999999997,0.0,0.0
103212688#0,0.0,10.007999999999997,0.0,0.0
103212688#1,0.0,10.007999999999997,0.0,0.0
103212689#0,0.0,50.00400000000001,0.0,0.0
103212689#1,0.0,50.00400000000001,0.0,0.0
103212690#0,0.0,10.007999999999997,0.0,0.0
103212690#1,0.0,10.007999999999997,0.0,0.0
103212692#0,0.0,50.00400000000001,0.0,0.0
103212692#1,0.0,50.00400000000001,0.0,0.0
103212693#0,0.0,50.00400000000001,0.0,0.0
103212693#1,0.0,50.00400000000001,0.0,0.0
103212694#0,0.0,50.00400000000001,0.0,0.0
103212694#1,0.0,50.00400000000001,0.0,0.0
103212696#0,0.0,10.007999999999997,0.0,0.0
103212696#1,0.0,10.007999999999997,0.0,0.0
103212697#0,0.0,10.007999999999997,0.0,0.0
103212697#1,0.0,10.007999999999997,0.0,0.0
103212698#0,0.0,50.00400000000001,0.0,0.0
103212698#1,0.0,50.00400000000001,0.0,0.0
103212702#0,0.0,50.00400000000001,0.0,0.0
103212702#1,0.0,50.00400000000001,0.0,0.0
103230480#0,0.0,50.00400000000001,0.0,0.0
103230480#1,0.0,50.00400000000001,0.0,0.0
103230482#0,0.3,9.5401505987087,3091.290027355597,0.03244412400865177
103230482#1,0.0,10.007999999999997,0.0,0.0
103230483#0,0.0,50.00400000000001,0.0,0.0
103230483#1,0.0,50.00400000000001,0.0,0.0
103230484#0,0.0,50.00400000000001,0.0,0.0
103230484#1,0.0,50.00400000000001,0.0,0.0
103230487#0,0.0,50.00400000000001,0.0,0.0
103230487#1,0.0,50.00400000000001,0.0,0.0
103230488#0,0.0,50.00400000000001,0.0,0.0
103230488#1,0.0,50.00400000000001,0.0,0.0
103230491#0,0.0,50.00400000000001,0.0,0.0
103230491#1,0.0,50.00400000000001,0.0,0.0
103230495#0,0.0,10.007999999999997,0.0,0.0
103230495#1,0.0,10.007999999999997,0.0,0.0
103230496#0,0.0,10.007999999999997,0.0,0.0
103230496#1,0.0,10.007999999999997,0.0,0.0
103230498#0,0.0,10.007999999999997,0.0,0.0
103230498#1,0.0,10.007999999999997,0.0,0.0
103230499#0,0.0,10.007999999999997,0.0,0.0
103230499#1,0.0,10.007999999999997,0.0,0.0
103230503#0,0.0,50.00400000000001,0.0,0.0
103230503#1,0.0,50.00400000000001,0.0,0.0
103230506#0,0.0,39.995999999999995,0.0,0.0
103230506#1,0.0,39.995999999999995,0.0,0.0
103230510#0,0.0,50.00400000000001,0.0,0.0
103230510#1,0.0,50.00400000000001,0.0,0.0
103230511#0,0.0,50.00400000000001,0.0,0.0
103230511#1,0.0,50.00400000000001,0.0,0.0
103230516#0,0.0,39.995999999999995,0.0,0.0
103230516#1,0.0,39.995999999999995,0.0,0.0
103230519#0,0.0,10.007999999999997,0.0,0.0
103230519#1,0.0,10.007999999999997,0.0,0.0
103230520#0,0.0,10.007999999999997,0.0,0.0
103230520#1,0.0,10.007999999999997,0.0,0.0
103230522#0,0.0,10.007999999999997,0.0,0.0
103230522#1,0.0,10.007999999999997,0.0,0.0
103230523#0,0.0,50.00400000000001,0.0,0.0
103230523#1,0.0,50.00400000000001,0.0,0.0
103230525#0,0.0,10.007999999999997,0.0,0.0
103230525#1,0.0,10.007999999999997,0.0,0.0
103230526#0,0.0,10.007999999999997,0.0,0.0
103230526#1,0.0,10.007999999999997,0.0,0.0
103230527#0,0.0,50.00400000000001,0.0,0.0
103230527#1,0.0,50.00400000000001,0.0,0.0
103230538#0,0.0,10.007999999999997,0.0,0.0
103230538#1,0.0,10.007999999999997,0.0,0.0
103230541#0,0.0,10.007999999999997,0.0,0.0
103230541#1,0.0,10.007999999999997,0.0,0.0
103230544#0,0.0,50.00400000000001,0.0,0.0
103230544#1,0.0,50.00400000000001,0.0,0.0
103230546#0,0.0,50.00400000000001,0.0,0.0
103230546#1,0.0,50.00400000000001,0.0,0.0
103230552#0,0.0,50.00400000000001,0.0,0.0
103230552#1,0.0,50.00400000000001,0.0,0.0
103230557#0,0.0,79.99199999999999,0.0,0.0
103230557#1,0.0,79.99199999999999,0.0,0.0
103230564#0,0.0,50.00400000000001,0.0,0.0
103230564#1,0.0,50.00400000000001,0.0,0.0
103230568#0,0.0,10.007999999999997,0.0,0.0
103230568#1,0.0,10.007999999999997,0.0,0.0
103230574#0,0.0,10.007999999999997,0.0,0.0
103230574#1,0.0,10.007999999999997,0.0,0.0
103230578#0,0.0,50.00400000000001,0.0,0.0
103230578#1,0.0,50.00400000000001,0.0,0.0
103230584#0,0.0,50.00400000000001,0.0,0.0
103230584#1,0.0,50.00400000000001,0.0,0.0
103230587#0,0.0,50.00400000000001,0.0,0.0
103230587#1,0.0,50.00400000000001,0.0,0.0
103230595#0,0.0,50.00400000000001,0.0,0.0
103230595#1,0.0,50.00400000000001,0.0,0.0
103230597#0,0.0,50.00400000000001,0.0,0.0
103230597#1,0.0,50.00400000000001,0.0,0.0
103230598#0,0.0,50.00400000000001,0.0,0.0
103230598#1,0.0,50.00400000000001,0.0,0.0
103230607#0,0.1,47.29607278596483,0.0,0.00383075047884381
103230607#1,0.0,50.00400000000001,0.0,0.0
103230608#0,0.0,10.007999999999997,0.0,0.0
103230608#1,0.0,10.007999999999997,0.0,0.0
103230612#0,0.0,39.995999999999995,0.0,0.0
103230612#1,0.0,39.995999999999995,0.0,0.0
103230616#0,0.0,50.00400000000001,0.0,0.0
103230616#1,0.0,50.00400000000001,0.0,0.0
103230617#0,0.0,50.00400000000001,0.0,0.0
103230617#1,0.0,50.00400000000001,0.0,0.0
103477614#0,0.0,50.00400000000001,0.0,0.0
103477614#1,0.0,50.00400000000001,0.0,0.0
103477615#0,0.0,50.00400000000001,0.0,0.0
103477615#1,0.0,50.00400000000001,0.0,0.0
103477620#0,0.0,50.00400000000001,0.0,0.0
103477620#1,0.0,50.00400000000001,0.0,0.0
103477621#0,0.0,50.00400000000001,0.0,0.0
103477621#1,0.0,50.00400000000001,0.0,0.0
103477623#0,0.0,10.007999999999997,0.0,0.0
103477623#1,0.0,10.007999999999997,0.0,0.0
103477624#0,0.0,10.007999999999997,0.0,0.0
103477624#1,0.0,10.007999999999997,0.0,0.0
103477626#0,0.0,50.00400000000001,0.0,0.0
103477626#1,0.0,50.00400000000001,0.0,0.0
103477627#0,0.0,50.00400000000001,0.0,0.0
103477627#1,0.0,50.00400000000001,0.0,0.0
103477628#0,0.0,50.00400000000001,0.0,0.0
103477628#1,0.0,50.00400000000001,0.0,0.0
103477631#0,0.0,50.00400000000001,0.0,0.0
103477631#1,0.0,50.00400000000001,0.0,0.0
103477632#0,0.0,100.00800000000002,0.0,0.0
103477632#1,0.0,100.00800000000002,0.0,0.0
103477633#0,0.0,50.00400000000001,0.0,0.0
103477633#1,0.0,50.00400000000001,0.0,0.0
103477635#0,0.0,50.00400000000001,0.0,0.0
103477635#1,0.0,50.00400000000001,0.0,0.0
103477637#0,0.0,10.007999999999997,0.0,0.0
103477637#1,0.0,10.007999999999997,0.0,0.0
103477642#0,0.0,10.007999999999997,0.0,0.0
103477642#1,0.0,10.007999999999997,0.0,0.0
103477645#0,0.0,79.99199999999999,0.0,0.0
103477645#1,0.0,79.99199999999999,0.0,0.0
103477646#0,0.0,50.00400000000001,0.0,0.0
103477646#1,0.0,50.00400000000001,0.0,0.0
103477647#0,0.0,50.00400000000001,0.0,0.0
103477647#1,0.0,50.00400000000001,0.0,0.0
103477648#0,0.0,50.00400000000001,0.0,0.0
103477648#1,0.0,50.00400000000001,0.0,0.0
103477652#0,0.0,79.99199999999999,0.0,0.0
103477652#1,0.0,79.99199999999999,0.0,0.0
103477657#0,0.0,50.00400000000001,0.0,0.0
103477657#1,0.0,50.00400000000001,0.0,0.0
103477658#0,0.0,10.007999999999997,0.0,0.0
103477658#1,0.3,9.541984212185792,2364.6136172922293,0.05677039529015979
103477666#0,0.1,49.31833569724215,3982.0376250821682,0.0065321527072144
103477666#1,0.0,50.00400000000001,0.0,0.0
103477673#0,0.0,50.00400000000001,0.0,0.0
103477673#1,0.0,50.00400000000001,0.0,0.0
103477679#0,0.0,50.00400000000001,0.0,0.0
103477679#1,0.0,50.00400000000001,0.0,0.0
103477684#0,0.0,79.99199999999999,0.0,0.0
103477684#1,0.0,79.99199999999999,0.0,0.0
103477690#0,0.0,50.00400000000001,0.0,0.0
103477690#1,0.0,50.00400000000001,0.0,0.0
103568923#0,0.0,50.00400000000001,0.0,0.0
103568923#1,0.0,50.00400000000001,0.0,0.0
103568933#0,0.0,10.007999999999997,0.0,0.0
103568933#1,0.0,10.007999999999997,0.0,0.0
103568936#0,0.0,10.007999999999997,0.0,0.0
103568936#1,0.0,10.007999999999997,0.0,0.0
103568941#0,0.0,10.007999999999997,0.0,0.0
103568941#1,0.0,10.007999999999997,0.0,0.0
103568947#0,0.0,50.00400000000001,0.0,0.0
103568947#1,0.0,50.00400000000001,0.0,0.0
103568951#0,0.0,79.99199999999999,0.0,0.0
103568951#1,0.2,74.85628233328018,3880.097006125758,0.018298965028821217
103568952#0,0.0,79.99199999999999,0.0,0.0
103568952#1,0.0,79.99199999999999,0.0,0.0
103568959#0,0.0,50.00400000000001,0.0,0.0
103568959#1,0.0,50.00400000000001,0.0,0.0
103572004#0,0.0,50.00400000000001,0.0,0.0
103572004#1,0.0,50.00400000000001,0.0,0.0
103572005#0,0.0,10.007999999999997,0.0,0.0
103572005#1,0.0,10.007999999999997,0.0,0.0
103572007#0,0.0,50.00400000000001,0.0,0.0
103572007#1,0.0,50.00400000000001,0.0,0.0
103572011#0,0.0,10.007999999999997,0.0,0.0
103572011#1,0.0,10.007999999999997,0.0,0.0
103572013#0,0.0,50.00400000000001,0.0,0.0
103572013#1,0.0,50.00400000000001,0.0,0.0
103572015#0,0.1,47.4516583428107,13896.410376311747,0.06256517205422316
103572015#1,0.0,50.00400000000001,0.0,0.04641992876458185
103572019#0,0.0,10.007999999999997,0.0,0.0
103572019#1,0.0,10.007999999999997,0.0,0.0
103574979#0,0.0,50.00400000000001,0.0,0.0
103574979#1,0.0,50.00400000000001,0.0,0.0
103574980#0,0.0,10.007999999999997,0.0,0.0
103574980#1,0.0,10.007999999999997,0.0,0.0
103574981#0,0.0,50.00400000000001,0.0,0.0
103574981#1,0.0,50.00400000000001,0.0,0.0
103574982#0,0.0,50.00400000000001,0.0,0.0
103574982#1,0.0,50.00400000000001,0.0,0.0
103585516#0,0.0,50.00400000000001,0.0,0.0
103585516#1,0.0,50.00400000000001,0.0,0.0
103585518#0,0.0,50.00400000000001,0.0,0.0
103585518#1,0.3,43.230773351698396,3883.0409824223775,0.03874856486796785
103585520#0,0.4,41.0563279988775,0.0,0.05459245294298335
103585520#1,0.0,50.00400000000001,0.0,0.0
103585521#0,0.0,50.00400000000001,0.0,0.0
103585521#1,0.0,50.00400000000001,0.0,0.0
103585523#0,0.1,46.90566864735281,16434.432441181958,0.06818181818181818
103585523#1,0.0,50.00400000000001,0.0,0.0
103593754#0,0.0,10.007999999999997,0.0,0.0
103593754#1,0.0,10.007999999999997,0.0,0.0
103593755#0,0.0,10.007999999999997,0.0,0.0
103593755#1,0.0,10.007999999999997,0.0,0.0
103593756#0,0.0,10.007999999999997,0.0,0.0
103593756#1,0.0,10.007999999999997,0.0,0.0
103593759#0,0.0,50.00400000000001,0.0,0.0
103593759#1,0.0,50.00400000000001,0.0,0.0
103593760#0,0.0,10.007999999999997,0.0,0.0
103593760#1,0.0,10.007999999999997,0.0,0.0
103593762#0,0.0,10.007999999999997,0.0,0.0
103593762#1,0.0,10.007999999999997,0.0,0.0
103593766#0,0.0,50.00400000000001,0.0,0.0
103593766#1,0.0,50.00400000000001,0.0,0.0
103593768#0,0.0,50.00400000000001,0.0,0.0
103593768#1,0.0,50.00400000000001,0.0,0.0
103593769#0,0.0,10.007999999999997,0.0,0.0
103593769#1,0.0,10.007999999999997,0.0,0.0
103593773#0,0.0,50.00400000000001,0.0,0.0
103593773#1,0.0,50.00400000000001,0.0,0.0
103593774#0,0.0,10.007999999999997,0.0,0.0
103593774#1,0.0,10.007999999999997,0.0,0.0
103593775#0,0.0,10.007999999999997,0.0,0.0
103593775#1,0.0,10.007999999999997,0.0,0.0
103593776#0,0.0,10.007999999999997,0.0,0.0
103593776#1,0.0,10.007999999999997,0.0,0.0
103593778#0,0.0,10.007999999999997,0.0,0.0
103593778#1,0.0,10.007999999999997,0.0,0.0
103593779#0,0.0,10.007999999999997,0.0,0.0
103593779#1,0.0,10.007999999999997,0.0,0.0
103593780#0,0.0,10.007999999999997,0.0,0.0
103593780#1,0.0,10.007999999999997,0.0,0.0
103593781#0,0.0,50.00400000000001,0.0,0.0
103593781#1,0.0,50.00400000000001,0.0,0.0
103593782#0,0.0,10.007999999999997,0.0,0.0
103593782#1,0.0,10.007999999999997,0.0,0.0
103593783#0,0.0,50.00400000000001,0.0,0.0
103593783#1,0.0,50.00400000000001,0.0,0.0
103593784#0,0.0,50.00400000000001,0.0,0.0
103593784#1,0.0,50.00400000000001,0.0,0.0
103594693#0,0.0,50.00400000000001,0.0,0.0
103594693#1,0.0,50.00400000000001,0.0,0.0
103594695#0,0.0,50.00400000000001,0.0,0.0
103594695#1,0.0,50.00400000000001,0.0,0.0
103594696#0,0.0,50.00400000000001,0.0,0.0
103594696#1,0.0,50.00400000000001,0.0,0.0
103594697#0,0.0,50.00400000000001,0.0,0.0
103594697#1,0.0,50.00400000000001,0.0,0.0
103594699#0,0.0,50.00400000000001,0.0,0.0
103594699#1,0.0,50.00400000000001,0.0,0.0
103594700#0,0.0,50.00400000000001,0.0,0.0
103594700#1,0.0,50.00400000000001,0.0,0.0
103594701#0,0.0,10.007999999999997,0.0,0.0
103594701#1,0.0,10.007999999999997,0.0,0.0
103594703#0,0.0,10.007999999999997,0.0,0.0
103594703#1,0.0,10.007999999999997,0.0,0.0
103594704#0,0.0,50.00400000000001,0.0,0.0
103594704#1,0.0,50.00400000000001,0.0,0.0
103594705#0,0.0,50.00400000000001,0.0,0.0
103594705#1,0.0,50.00400000000001,0.0,0.0
103594706#0,0.0,50.00400000000001,0.0,0.0
103594706#1,0.0,50.00400000000001,0.0,0.0
103594707#0,0.0,50.00400000000001,0.0,0.0
103594707#1,0.0,50.00400000000001,0.0,0.0
103594708#0,0.0,50.00400000000001,0.0,0.0
103594708#1,0.3,43.95278698070045,15601.337244983002,0.02636209027650905
103594709#0,0.0,10.007999999999997,0.0,0.0
103594709#1,0.0,10.007999999999997,0.0,0.0
103594711#0,0.0,50.00400000000001,0.0,0.0
103594711#1,0.0,50.00400000000001,0.0,0.0
103594712#0,0.0,50.00400000000001,0.0,0.0
103594712#1,0.0,50.00400000000001,0.0,0.0
103594716#0,0.0,39.995999999999995,0.0,0.0
103594716#1,0.0,39.995999999999995,0.0,0.0
103594717#0,0.0,50.00400000000001,0.0,0.0
103594717#1,0.0,50.00400000000001,0.0,0.0
103594719#0,0.0,10.007999999999997,0.0,0.0
103594719#1,0.0,10.007999999999997,0.0,0.0
103594720#0,0.0,50.00400000000001,0.0,0.0
103594720#1,0.0,50.00400000000001,0.0,0.0
103594721#0,0.0,50.00400000000001,0.0,0.0
103594721#1,0.0,50.00400000000001,0.0,0.0
103594722#0,0.0,10.007999999999997,0.0,0.0
103594722#1,0.0,10.007999999999997,0.0,0.0
103625250#0,0.0,50.00400000000001,0.0,0.0
103625250#1,0.0,50.00400000000001,0.0,0.0
103625251#0,0.0,50.00400000000001,0.0,0.0
103625251#1,0.0,50.00400000000001,0.0,0.0
103625252#0,0.0,50.00400000000001,0.0,0.0
103625252#1,0.0,50.00400000000001,0.0,0.0
103625253#0,0.0,50.00400000000001,0.0,0.0
103625253#1,0.0,50.00400000000001,0.0,0.0
103625254#0,0.0,50.00400000000001,0.0,0.0
103625254#1,0.0,50.00400000000001,0.0,0.0
103625256#0,0.0,50.00400000000001,0.0,0.0
103625256#1,0.0,50.00400000000001,0.0,0.0
103625257#0,0.0,50.00400000000001,0.0,0.0
103625257#1,0.0,50.00400000000001,0.0,0.0
103625259#0,0.0,10.007999999999997,0.0,0.0
103625259#1,0.0,10.007999999999997,0.0,0.0
103625260#0,0.0,50.00400000000001,0.0,0.0
103625260#1,0.0,50.00400000000001,0.0,0.0
103626313#0,0.0,50.00400000000001,0.0,0.0
103626313#1,0.0,50.00400000000001,0.0,0.0
103626314#0,0.0,50.00400000000001,0.0,0.0
103626314#1,0.0,50.00400000000001,0.0,0.0
103626315#0,0.1,47.327683212853145,16205.222961266702,0.03903708523096942
103626315#1,0.1,46.32656013718885,15093.3187034201,0.049605230608701215
103626316#0,0.0,10.007999999999997,0.0,0.0
103626316#1,0.0,10.007999999999997,0.0,0.0
103626317#0,0.0,10.007999999999997,0.0,0.0
103626317#1,0.0,10.007999999999997,0.0,0.0
103626319#0,0.0,10.007999999999997,0.0,0.0
103626319#1,0.0,10.007999999999997,0.0,0.0
103626320#0,0.0,50.00400000000001,0.0,0.0
103626320#1,0.0,50.00400000000001,0.0,0.0
103626321#0,0.0,10.007999999999997,0.0,0.0
103626321#1,0.0,10.007999999999997,0.0,0.0
103626322#0,0.0,50.00400000000001,0.0,0.0
103626322#1,0.0,50.00400000000001,0.0,0.0
103626323#0,0.0,10.007999999999997,0.0,0.0
103626323#1,0.0,10.007999999999997,0.0,0.0
103626324#0,0.0,50.00400000000001,0.0,0.0
103626324#1,0.0,50.00400000000001,0.0,0.0
103626326#0,0.0,50.00400000000001,0.0,0.0
103626326#1,0.2,46.57983643530121,11786.002872603243,0.01131403901508408
1038212523#0,0.0,50.00400000000001,0.0,0.0
1038212523#1,0.0,50.00400000000001,0.0,0.0
104043495#0,0.0,50.00400000000001,0.0,0.0
104043495#1,0.0,50.00400000000001,0.0,0.0
104043503#0,0.0,50.00400000000001,0.0,0.0
104043503#1,0.0,50.00400000000001,0.0,0.0
104043537#0,0.0,50.00400000000001,0.0,0.0
104043537#1,0.0,50.00400000000001,0.0,0.0
104043544#0,0.0,79.99199999999999,0.0,0.0
104043544#1,0.0,79.99199999999999,0.0,0.0
104045521#0,0.0,50.00400000000001,0.0,0.0
104045521#1,0.0,50.00400000000001,0.0,0.0
104045531#0,0.1,48.25245754431429,7487.512455604334,0.008458285274894272
104045531#1,0.1,47.9590287220354,0.0,0.0014667145718255572
104045544#0,0.0,79.99199999999999,0.0,0.0
104045544#1,0.0,79.99199999999999,0.0,0.0
104045582#0,0.0,79.99199999999999,0.0,0.0
104045582#1,0.0,79.99199999999999,0.0,0.023774854966284197
104045599#0,0.0,10.007999999999997,0.0,0.0
104045599#1,0.0,10.007999999999997,0.0,0.0
104045611#0,0.0,50.00400000000001,0.0,0.0
104045611#1,0.4,37.619711843430395,67960.32590146828,0.09681627480617452
104049638#0,0.0,50.00400000000001,0.0,0.0
104049638#1,0.0,50.00400000000001,0.0,0.0
104049639#0,0.0,79.99199999999999,0.0,0.0
104049639#1,0.0,79.99199999999999,0.0,0.0
104049643#0,0.0,50.00400000000001,0.0,0.0
104049643#1,0.0,50.00400000000001,0.0,0.0
104049648#0,0.0,10.007999999999997,0.0,0.0
104049648#1,0.0,10.007999999999997,0.0,0.0
104049662#0,0.0,50.00400000000001,0.0,0.0
104049662#1,0.0,50.00400000000001,0.0,0.0
104049664#0,0.0,10.007999999999997,0.0,0.0
104049664#1,0.0,10.007999999999997,0.0,0.0
104049674#0,0.0,50.00400000000001,0.0,0.0
104049674#1,0.0,50.00400000000001,0.0,0.0
104049697#0,0.0,50.00400000000001,0.0,0.0
104049697#1,0.0,50.00400000000001,0.0,0.0
104184013#0,0.0,50.00400000000001,0.0,0.0
104184013#1,0.0,50.00400000000001,0.0,0.0
104184017#0,0.0,50.00400000000001,0.0,0.0
104184017#1,0.0,50.00400000000001,0.0,0.0
104184037#0,0.0,79.99199999999999,0.0,0.0
104184037#1,0.0,79.99199999999999,0.0,0.0
104184038#0,0.0,50.00400000000001,0.0,0.0
104184038#1,0.0,50.00400000000001,0.0,0.0
104184045#0,0.0,50.00400000000001,0.0,0.0
104184045#1,0.0,50.00400000000001,0.0,0.0
104184052#0,0.0,10.007999999999997,0.0,0.0
104184052#1,0.0,10.007999999999997,0.0,0.0
104184064#0,0.0,50.00400000000001,0.0,0.0
104184064#1,0.0,50.00400000000001,0.0,0.0
104184073#0,0.0,50.00400000000001,0.0,0.0
104184073#1,0.0,50.00400000000001,0.0,0.0
104184080#0,0.0,79.99199999999999,0.0,0.0
104184080#1,0.0,79.99199999999999,0.0,0.0
104184082#0,0.0,50.00400000000001,0.0,0.0
104184082#1,0.0,50.00400000000001,0.0,0.0
104184097#0,0.0,10.007999999999997,0.0,0.0
104184097#1,0.0,10.007999999999997,0.0,0.0
104184099#0,0.0,50.00400000000001,0.0,0.0
104184099#1,0.0,50.00400000000001,0.0,0.0
104184105#0,0.0,10.007999999999997,0.0,0.0
104184105#1,0.0,10.007999999999997,0.0,0.0
104184114#0,0.0,79.99199999999999,0.0,0.0
104184114#1,0.0,79.99199999999999,0.0,0.0
104203877#0,0.0,50.00400000000001,0.0,0.0
104203877#1,0.0,50.00400000000001,0.0,0.0
104203883#0,0.0,10.007999999999997,0.0,0.0
104203883#1,0.0,10.007999999999997,0.0,0.0
104203884#0,0.1,49.00038219501667,0.0,0.01349730053989202
104203884#1,0.0,50.00400000000001,0.0,0.0
104203885#0,0.0,10.007999999999997,0.0,0.0
104203885#1,0.0,10.007999999999997,0.0,0.0
104203888#0,0.0,10.007999999999997,0.0,0.0
104203888#1,0.0,10.007999999999997,0.0,0.0
104203889#0,0.0,10.007999999999997,0.0,0.0
104203889#1,0.0,10.007999999999997,0.0,0.0
104203891#0,0.4,44.91552966961594,18786.444429806037,0.014235578946361366
104203891#1,0.0,50.00400000000001,0.0,0.0
104203892#0,0.0,10.007999999999997,0.0,0.0
104203892#1,0.0,10.007999999999997,0.0,0.0
104203898#0,0.0,50.00400000000001,0.0,0.0
104203898#1,0.0,50.00400000000001,0.0,0.0
104203901#0,0.0,50.00400000000001,0.0,0.0
104203901#1,0.0,50.00400000000001,0.0,0.0
